,SC-0-px,SC-0-py,SC-0-pz,SC-0-vx,SC-0-vy,SC-0-vz,SC-1-px,SC-1-py,SC-1-pz,SC-1-vx,SC-1-vy,SC-1-vz,SC-2-px,SC-2-py,SC-2-pz,SC-2-vx,SC-2-vy,SC-2-vz,SC-3-px,SC-3-py,SC-3-pz,SC-3-vx,SC-3-vy,SC-3-vz,SC-4-px,SC-4-py,SC-4-pz,SC-4-vx,SC-4-vy,SC-4-vz,SC-5-px,SC-5-py,SC-5-pz,SC-5-vx,SC-5-vy,SC-5-vz,SC-6-px,SC-6-py,SC-6-pz,SC-6-vx,SC-6-vy,SC-6-vz,SC-7-px,SC-7-py,SC-7-pz,SC-7-vx,SC-7-vy,SC-7-vz,SC-8-px,SC-8-py,SC-8-pz,SC-8-vx,SC-8-vy,SC-8-vz,SC-9-px,SC-9-py,SC-9-pz,SC-9-vx,SC-9-vy,SC-9-vz
725.0,-2266.6839999999997,645.1192,450.6477,-8.409133,4.945611,-0.15826070000000003,-2351.876,1730.964,666.646,-7.5203809999999995,5.1334,0.3454185,-3241.935,3141.103,-403.8834,-7.339755,7.102346000000001,-0.7362306,-3113.134,1976.9160000000002,-30.421229999999998,-8.900071,6.8169830000000005,-0.07272145,-3239.795,2824.488,114.214,-7.624401,7.097836999999999,-0.4179713,-3236.1090000000004,1885.125,35.94019,-6.912758999999999,7.093196000000001,-0.02980908,-2626.063,1982.244,-189.8053,-7.316064,5.740605,0.4303472,-3476.6009999999997,1972.065,573.3255,-6.966321000000001,7.625750999999999,-0.1112481,-3426.284,3195.928,539.3082,-7.616753,7.5102139999999995,0.03528256,-2498.854,217.8014,71.44725,-7.659261999999999,5.46246,1.075212
726.0,-2275.098,650.0758,450.489,-8.418383,4.964119999999999,-0.1588914,-2359.401,1736.108,666.9911,-7.529528,5.14994,0.3445225,-3249.2790000000005,3148.217,-404.6198,-7.347817,7.118485000000001,-0.7358104999999999,-3122.038,1983.746,-30.494,-8.908292,6.836578,-0.07276052,-3247.423,2831.598,113.7958,-7.632465,7.114606,-0.4181884,-3243.026,1892.229,35.910309999999996,-6.9208229999999995,7.108389999999999,-0.02992975,-2633.383,1987.995,-189.3747,-7.324875,5.756693,0.4305044,-3483.571,1979.7020000000002,573.2138,-6.9740899999999995,7.641062,-0.11202999999999999,-3433.9040000000005,3203.4509999999996,539.3431,-7.6245899999999995,7.526966000000001,0.03454266,-2506.5170000000003,223.2743,72.52277,-7.668225,5.4793080000000005,1.075048
727.0,-2283.521,655.0508,450.3298,-8.427622999999999,4.982648999999999,-0.1595216,-2366.936,1741.2679999999998,667.3353,-7.538666,5.166501,0.3436263,-3256.631,3155.347,-405.3557,-7.3558699999999995,7.1346419999999995,-0.7353893,-3130.9509999999996,1990.595,-30.566809999999997,-8.916502000000001,6.856191,-0.07279931,-3255.06,2838.724,113.3773,-7.6405199999999995,7.131394,-0.41840479999999997,-3249.9509999999996,1899.348,35.8803,-6.928878,7.123601,-0.03005019,-2640.7129999999997,1993.7620000000002,-188.944,-7.333678,5.7728,0.4306613,-3490.5490000000004,1987.355,573.1013,-6.981851,7.656391,-0.1128115,-3441.533,3210.99,539.3773,-7.632417,7.543736,0.03380292,-2514.19,228.764,73.59813,-7.677178,5.496176,1.074884
728.0,-2291.953,660.0444,450.1699,-8.436853,5.001199,-0.1601515,-2374.479,1746.444,667.6786,-7.547794000000001,5.183083,0.3427298,-3263.991,3162.493,-406.0913,-7.363913,7.150817999999999,-0.734967,-3139.8709999999996,1997.464,-30.63966,-8.924700999999999,6.875823,-0.0728378,-3262.704,2845.868,112.9586,-7.648566000000001,7.148199000000001,-0.4186205,-3256.884,1906.483,35.85018,-6.936924,7.138831,-0.0301704,-2648.051,1999.545,-188.5131,-7.342471000000001,5.788926999999999,0.43081790000000003,-3497.535,1995.023,572.988,-6.989603999999999,7.671738,-0.11359269999999999,-3449.1690000000003,3218.546,539.4108,-7.640236,7.560524000000001,0.03306334,-2521.8720000000003,234.2706,74.67331999999999,-7.686121000000001,5.513064,1.074718
729.0,-2300.394,665.0566,450.0094,-8.446073,5.019769999999999,-0.1607809,-2382.031,1751.6370000000002,668.021,-7.556913000000001,5.199685,0.34183320000000006,-3271.3590000000004,3169.655,-406.8264,-7.371948,7.1670110000000005,-0.7345436,-3148.8,2004.3529999999998,-30.71255,-8.932889,6.895472,-0.072876,-3270.357,2853.028,112.5396,-7.656602,7.165023,-0.41883549999999997,-3263.825,1913.6329999999998,35.81993,-6.944961999999999,7.154078,-0.03029037,-2655.3979999999997,2005.344,-188.082,-7.351255999999999,5.805073999999999,0.43097409999999997,-3504.528,2002.7060000000001,572.874,-6.997348,7.687102,-0.11437349999999999,-3456.813,3226.119,539.4435,-7.648045,7.577329,0.03232392,-2529.562,239.7942,75.74835,-7.695055,5.529972,1.07455
730.0,-2308.845,670.0873,449.8482,-8.455283,5.038361,-0.16141,-2389.593,1756.8470000000002,668.3625,-7.5660229999999995,5.216307,0.34093629999999997,-3278.735,3176.8340000000003,-407.5611,-7.379974000000001,7.183222,-0.7341191,-3157.737,2011.261,-30.78548,-8.941067,6.915141,-0.07291392,-3278.0170000000003,2860.204,112.1205,-7.664629,7.181864,-0.4190498,-3270.7740000000003,1920.7979999999998,35.78957,-6.952992,7.169344000000001,-0.03041009,-2662.7529999999997,2011.1589999999999,-187.6508,-7.360032,5.82124,0.43113,-3511.5290000000005,2010.405,572.7592,-7.005083,7.702483,-0.11515399999999999,-3464.465,3233.708,539.4754,-7.655844999999999,7.594150999999999,0.03158465,-2537.262,245.3347,76.82321999999999,-7.7039800000000005,5.5469,1.074382
731.0,-2317.305,675.1367,449.6865,-8.464482,5.056972,-0.1620387,-2397.163,1762.0739999999998,668.7031,-7.575124000000001,5.23295,0.34003920000000004,-3286.119,3184.0290000000005,-408.2953,-7.387991,7.199451,-0.7336935,-3166.6820000000002,2018.19,-30.85845,-8.949233,6.934827,-0.07295153,-3285.6859999999997,2867.3979999999997,111.7011,-7.672647,7.198724,-0.4192634,-3277.7309999999998,1927.9779999999998,35.75908,-6.961013,7.184627000000001,-0.03052958,-2670.118,2016.991,-187.2194,-7.368799,5.837426,0.43128549999999993,-3518.538,2018.119,572.6436,-7.012810000000001,7.717880999999999,-0.11593419999999999,-3472.125,3241.315,539.5067,-7.663636,7.610991,0.03084555,-2544.97,250.8921,77.89791,-7.712896000000001,5.563848,1.0742129999999999
732.0,-2325.774,680.2047,449.524,-8.473671000000001,5.075605,-0.162667,-2404.743,1767.317,669.0428,-7.5842160000000005,5.249613,0.3391418,-3293.511,3191.24,-409.0291,-7.395999000000001,7.215698,-0.7332668000000001,-3175.635,2025.138,-30.93145,-8.957389,6.954532,-0.07298886,-3293.363,2874.6090000000004,111.2816,-7.680655000000001,7.2156009999999995,-0.41947619999999997,-3284.696,1935.174,35.72848,-6.9690259999999995,7.199928999999999,-0.03064883,-2677.491,2022.839,-186.7879,-7.377557,5.853632,0.43144079999999996,-3525.555,2025.849,572.5272,-7.020529,7.733297,-0.11671400000000001,-3479.7929999999997,3248.938,539.5372,-7.671417,7.627847999999999,0.0301066,-2552.688,256.4665,78.97244,-7.721802,5.580815,1.074042
733.0,-2334.252,685.2914,449.361,-8.48285,5.094258,-0.1632948,-2412.3320000000003,1772.5770000000002,669.3816,-7.593298,5.266296,0.3382443,-3300.9109999999996,3198.467,-409.7626,-7.403998,7.231963,-0.7328389,-3184.597,2032.105,-31.004490000000004,-8.965533,6.974255,-0.07302589,-3301.047,2881.836,110.8618,-7.688655000000001,7.232497,-0.41968829999999996,-3291.6690000000003,1942.385,35.697759999999995,-6.97703,7.215248,-0.03076783,-2684.873,2028.703,-186.3562,-7.386305999999999,5.869857,0.4315957,-3532.579,2033.594,572.41,-7.028239,7.74873,-0.1174935,-3487.468,3256.578,539.5669,-7.679189,7.644723,0.02936783,-2560.4139999999998,262.0579,80.04679,-7.730699,5.597803,1.073871
734.0,-2342.74,690.3967,449.1973,-8.492018,5.112931,-0.1639223,-2419.929,1777.8529999999998,669.7195,-7.602372,5.283,0.3373465,-3308.3190000000004,3205.711,-410.4955,-7.411988000000001,7.248246000000001,-0.73241,-3193.567,2039.092,-31.07757,-8.973666999999999,6.993996000000001,-0.07306263,-3308.74,2889.0809999999997,110.4418,-7.696644999999999,7.249410000000001,-0.41989970000000004,-3298.65,1949.611,35.666920000000005,-6.9850259999999995,7.2305850000000005,-0.03088659,-2692.264,2034.5829999999999,-185.9244,-7.395046000000001,5.886101999999999,0.4317503,-3539.612,2041.354,572.2921,-7.035939999999999,7.7641800000000005,-0.1182726,-3495.151,3264.235,539.5959,-7.686952000000001,7.661614999999999,0.02862922,-2568.149,267.6663,81.12098,-7.739586,5.614811,1.073698
735.0,-2351.236,695.5208,449.0331,-8.501176,5.131625,-0.16454939999999998,-2427.536,1783.1470000000002,670.0565,-7.611436,5.299723999999999,0.3364486,-3315.735,3212.9709999999995,-411.2281,-7.419969,7.264547,-0.73198,-3202.5440000000003,2046.1,-31.15069,-8.98179,7.013755000000001,-0.07309907,-3316.441,2896.342,110.0216,-7.704625,7.266341000000001,-0.42011040000000005,-3305.639,1956.8529999999998,35.63596,-6.993014,7.245941,-0.03100511,-2699.663,2040.48,-185.4924,-7.403777000000001,5.902366000000001,0.4319045999999999,-3546.651,2049.13,572.1733,-7.043633,7.779648,-0.11905139999999999,-3502.842,3271.909,539.6242,-7.694705,7.678524,0.02789078,-2575.893,273.2917,82.19499,-7.7484649999999995,5.631838,1.073524
736.0,-2359.742,700.6635,448.8681,-8.510324,5.150339,-0.165176,-2435.152,1788.457,670.3927,-7.620491,5.316468,0.3355504,-3323.159,3220.2470000000003,-411.9602,-7.427941000000001,7.2808660000000005,-0.7315488,-3211.53,2053.127,-31.223840000000003,-8.989902,7.033533,-0.07313521,-3324.1490000000003,2903.62,109.6012,-7.7125960000000005,7.283289999999999,-0.4203202999999999,-3312.636,1964.11,35.60488,-7.000992999999999,7.261314,-0.03112338,-2707.071,2046.392,-185.0602,-7.412499,5.91865,0.4320585,-3553.699,2056.922,572.0538,-7.051317,7.795132000000001,-0.1198298,-3510.54,3279.6,539.6517,-7.7024490000000005,7.695450999999999,0.0271525,-2583.646,278.9342,83.26883000000001,-7.757333,5.648885,1.0733489999999999
737.0,-2368.257,705.825,448.7026,-8.519461,5.169074,-0.16580229999999999,-2442.777,1793.783,670.7279,-7.629536,5.333232,0.334652,-3330.591,3227.539,-412.6919,-7.435903999999999,7.297202,-0.7311165,-3220.5240000000003,2060.173,-31.29703,-8.998003,7.053329,-0.07317106,-3331.866,2910.9159999999997,109.1805,-7.7205580000000005,7.300257000000001,-0.42052959999999995,-3319.6409999999996,1971.3829999999998,35.573679999999996,-7.0089630000000005,7.276705000000001,-0.03124141,-2714.488,2052.322,-184.6279,-7.421213000000001,5.934953,0.4322121,-3560.7540000000004,2064.729,571.9336,-7.058992999999999,7.810633999999999,-0.12060789999999999,-3518.2470000000003,3287.308,539.6785,-7.710184,7.712396000000001,0.0264144,-2591.408,284.5937,84.34249,-7.7661929999999995,5.665953,1.073173
738.0,-2376.781,711.0053,448.5364,-8.528589,5.187829,-0.1664281,-2450.411,1799.1270000000002,671.0622,-7.638572999999999,5.350017,0.33375340000000003,-3338.03,3234.848,-413.4231,-7.4438580000000005,7.313557,-0.7306831,-3229.526,2067.24,-31.37025,-9.006094000000001,7.073142999999999,-0.07320661,-3339.59,2918.228,108.7597,-7.728510000000001,7.317242,-0.42073809999999995,-3326.6540000000005,1978.671,35.542359999999995,-7.016925,7.2921130000000005,-0.03135919,-2721.913,2058.2670000000003,-184.1954,-7.429917,5.951276,0.43236540000000007,-3567.817,2072.551,571.8125,-7.066661,7.826153999999999,-0.1213856,-3525.961,3295.033,539.7046,-7.717910000000001,7.729357,0.02567648,-2599.178,290.2703,85.41598,-7.775042,5.68304,1.0729959999999998
739.0,-2385.314,716.2043,448.3696,-8.537705,5.206605000000001,-0.1670536,-2458.054,1804.487,671.3956,-7.6476,5.366822,0.3328546,-3345.478,3242.1740000000004,-414.154,-7.451803,7.329928999999999,-0.7302486,-3238.5359999999996,2074.326,-31.443509999999996,-9.014173,7.092975,-0.07324185,-3347.323,2925.5570000000002,108.3386,-7.736453999999999,7.334244,-0.4209458,-3333.675,1985.974,35.51093,-7.024878999999999,7.3075399999999995,-0.03147672,-2729.348,2064.229,-183.7628,-7.438611999999999,5.967619,0.4325184,-3574.887,2080.389,571.6907,-7.074319,7.84169,-0.12216300000000001,-3533.6820000000002,3302.775,539.7299,-7.725625999999999,7.746336,0.02493873,-2606.958,295.9641,86.4893,-7.783883,5.700146,1.072818
740.0,-2393.856,721.4221,448.2022,-8.546812,5.225401000000001,-0.1676786,-2465.7070000000003,1809.864,671.7281,-7.656617999999999,5.383647,0.33195559999999996,-3352.934,3249.515,-414.8843,-7.459739,7.346319,-0.729813,-3247.554,2081.4320000000002,-31.5168,-9.022241000000001,7.112825,-0.0732768,-3355.063,2932.9040000000005,107.9174,-7.744387,7.351265,-0.42115290000000005,-3340.703,1993.293,35.47938,-7.032824000000001,7.322984,-0.031594,-2736.7909999999997,2070.2070000000003,-183.3301,-7.447298,5.98398,0.4326710999999999,-3581.965,2088.243,571.568,-7.08197,7.8572429999999995,-0.12294000000000001,-3541.4120000000003,3310.533,539.7545,-7.733332000000001,7.763332000000001,0.02420115,-2614.746,301.675,87.56243,-7.792714,5.7172730000000005,1.072638
741.0,-2402.408,726.6588,448.0341,-8.555908,5.244217,-0.16830320000000001,-2473.368,1815.2579999999998,672.0598,-7.665626,5.400492,0.33105640000000003,-3360.3979999999997,3256.873,-415.6143,-7.467666,7.362725999999999,-0.7293763000000001,-3256.5809999999997,2088.5589999999997,-31.59013,-9.030299000000001,7.132693,-0.07331144,-3362.812,2940.2670000000003,107.4959,-7.752312,7.368303,-0.42135920000000004,-3347.74,2000.6270000000002,35.44771,-7.040760000000001,7.338447,-0.03171103,-2744.242,2076.202,-182.8971,-7.455975,6.000362,0.4328234,-3589.051,2096.112,571.4446,-7.089611,7.872814,-0.12371669999999999,-3549.1490000000003,3318.309,539.7783,-7.74103,7.780345,0.02346376,-2622.5429999999997,307.403,88.63539,-7.8015360000000005,5.734419,1.072458
742.0,-2410.968,731.9143,447.8655,-8.564994,5.263054,-0.16892739999999998,-2481.038,1820.6689999999999,672.3905,-7.674625999999999,5.417357,0.33015700000000003,-3367.869,3264.248,-416.3438,-7.475584,7.379152,-0.7289385,-3265.615,2095.705,-31.663490000000003,-9.038345,7.152578999999999,-0.07334578,-3370.5679999999998,2947.647,107.0743,-7.760227,7.385358,-0.4215648,-3354.785,2007.977,35.415929999999996,-7.048688,7.3539270000000005,-0.03182781,-2751.703,2082.2129999999997,-182.4641,-7.464644,6.016762,0.4329754,-3596.145,2103.996,571.3205,-7.097244,7.888402,-0.124493,-3556.8940000000002,3326.1020000000003,539.8014,-7.748717,7.797376,0.02272655,-2630.349,313.1482,89.70815999999999,-7.810347999999999,5.7515849999999995,1.072276
743.0,-2419.538,737.1886,447.6962,-8.574069,5.281911,-0.1695511,-2488.717,1826.0970000000002,672.7203,-7.683616000000001,5.434243,0.32925740000000003,-3375.349,3271.639,-417.0729,-7.483492999999999,7.395595,-0.7284995,-3274.657,2102.871,-31.736890000000002,-9.046381,7.172483000000001,-0.07337982,-3378.3320000000003,2955.045,106.6524,-7.7681320000000005,7.402432000000001,-0.42176959999999997,-3361.8379999999997,2015.342,35.384029999999996,-7.056608,7.369424,-0.03194434,-2759.172,2088.24,-182.0308,-7.473303,6.033182,0.4331271,-3603.2459999999996,2111.897,571.1955,-7.104869,7.904006,-0.1252689,-3564.647,3333.9120000000003,539.8238,-7.7563960000000005,7.814424000000001,0.02198952,-2638.164,318.9106,90.78076,-7.81915,5.768771,1.072093
744.0,-2428.116,742.4818,447.5262,-8.583134,5.300788,-0.17017449999999998,-2496.405,1831.5420000000001,673.0493,-7.692596000000001,5.451148,0.32835759999999997,-3382.836,3279.046,-417.8015,-7.4913929999999995,7.412056,-0.7280595,-3283.708,2110.056,-31.81032,-9.054405000000001,7.192405,-0.07341355,-3386.1040000000003,2962.46,106.2303,-7.776028,7.419523,-0.4219738,-3368.8979999999997,2022.723,35.35201,-7.064519000000001,7.384939999999999,-0.03206061,-2766.6490000000003,2094.284,-181.5975,-7.481953,6.049621,0.4332785,-3610.3540000000003,2119.813,571.0698,-7.112483999999999,7.9196279999999994,-0.1260444,-3572.407,3341.739,539.8454,-7.7640649999999996,7.831489,0.02125267,-2645.987,324.6901,91.85316999999999,-7.8279440000000005,5.785976,1.071909
745.0,-2436.7039999999997,747.794,447.3557,-8.592189,5.319685,-0.1707974,-2504.1020000000003,1837.004,673.3773,-7.701567999999999,5.468074,0.32745759999999996,-3390.3320000000003,3286.47,-418.5297,-7.499283,7.428534,-0.7276183,-3292.7659999999996,2117.262,-31.88379,-9.062419,7.212345,-0.07344698,-3393.884,2969.8909999999996,105.808,-7.7839149999999995,7.436632,-0.4221772,-3375.967,2030.119,35.31987,-7.072421,7.400473,-0.03217663,-2774.136,2100.344,-181.1639,-7.490594000000001,6.06608,0.4334295999999999,-3617.4709999999995,2127.744,570.9433,-7.120092,7.935267,-0.1268196,-3580.175,3349.583,539.8663,-7.771725,7.848571000000001,0.02051601,-2653.82,330.487,92.9254,-7.836727000000001,5.8032010000000005,1.071724
746.0,-2445.301,753.125,447.1845,-8.601233,5.338603,-0.1714199,-2511.808,1842.4820000000002,673.7044,-7.71053,5.485019,0.3265575,-3397.835,3293.9109999999996,-419.2575,-7.507165,7.445031,-0.727176,-3301.833,2124.488,-31.957290000000004,-9.070422,7.232303999999999,-0.0734801,-3401.672,2977.34,105.3855,-7.791792,7.453759,-0.42237979999999997,-3383.0429999999997,2037.531,35.287620000000004,-7.080315,7.416024,-0.03229239,-2781.63,2106.4210000000003,-180.7303,-7.499225999999999,6.082558000000001,0.43358040000000003,-3624.595,2135.692,570.816,-7.127689999999999,7.9509229999999995,-0.1275944,-3587.95,3357.445,539.8865,-7.779375,7.865671000000001,0.01977954,-2661.6609999999996,336.301,93.99745,-7.845502000000001,5.820446,1.0715379999999999
747.0,-2453.906,758.475,447.0127,-8.610267,5.357541,-0.172042,-2519.5229999999997,1847.9779999999998,674.0306,-7.719483,5.5019849999999995,0.3256571,-3405.3459999999995,3301.368,-419.9848,-7.5150380000000006,7.461545,-0.7267326999999999,-3310.907,2131.734,-32.03082,-9.078413000000001,7.252280000000001,-0.07351291,-3409.468,2984.8059999999996,104.9628,-7.79966,7.470903,-0.4225817,-3390.127,2044.9589999999998,35.25526,-7.0882,7.431592,-0.0324079,-2789.134,2112.514,-180.2964,-7.507849,6.099055,0.43373079999999997,-3631.7259999999997,2143.655,570.688,-7.135280000000001,7.966596000000001,-0.12836889999999998,-3595.7329999999997,3365.323,539.9059,-7.787016,7.8827869999999995,0.01904326,-2669.511,342.1324,95.06931,-7.854266,5.8377099999999995,1.071351
748.0,-2462.521,763.8439,446.8403,-8.61929,5.376499,-0.1726637,-2527.2470000000003,1853.49,674.356,-7.728426,5.518971,0.3247566,-3412.865,3308.841,-420.7117,-7.522900999999999,7.478076,-0.7262881999999999,-3319.989,2139.0,-32.10438,-9.086394,7.272272999999999,-0.07354542,-3417.2709999999997,2992.289,104.54,-7.807519,7.488064,-0.4227829000000001,-3397.219,2052.402,35.222770000000004,-7.096077,7.447178,-0.03252315,-2796.6459999999997,2118.624,-179.8624,-7.516462,6.115572,0.4338809,-3638.865,2151.633,570.5592,-7.142861999999999,7.982286,-0.129143,-3603.5240000000003,3373.218,539.9246,-7.794648,7.899921000000001,0.01830717,-2677.369,347.981,96.14098,-7.863022,5.8549940000000005,1.0711629999999999
749.0,-2471.145,769.2319,446.6673,-8.628303,5.395478,-0.1732849,-2534.98,1859.02,674.6804,-7.737360000000001,5.535977,0.3238558,-3420.3920000000003,3316.3309999999997,-421.4381,-7.530755,7.494625,-0.7258425000000001,-3329.08,2146.285,-32.17798,-9.094363000000001,7.292285000000001,-0.07357761,-3425.083,2999.79,104.1169,-7.815367999999999,7.505244,-0.4229834,-3404.3190000000004,2059.86,35.19018,-7.1039449999999995,7.462782000000001,-0.03263814,-2804.167,2124.75,-179.4283,-7.525067,6.132108000000001,0.4340307,-3646.012,2159.6279999999997,570.4296,-7.150434,7.997992999999999,-0.1299167,-3611.323,3381.131,539.9426,-7.80227,7.917071000000001,0.01757127,-2685.237,353.8469,97.21247,-7.871767,5.8722970000000005,1.0709739999999999
750.0,-2479.778,774.6388,446.4936,-8.637306,5.4144760000000005,-0.1739057,-2542.722,1864.566,675.0039,-7.746285,5.553001999999999,0.32295490000000004,-3427.927,3323.8379999999997,-422.1641,-7.538601,7.511191999999999,-0.7253958,-3338.178,2153.591,-32.25161,-9.102322000000001,7.312314999999999,-0.0736095,-3432.902,3007.3070000000002,103.6936,-7.823207000000001,7.522441000000001,-0.42318310000000003,-3411.427,2067.335,35.15747,-7.111803999999999,7.478403999999999,-0.03275287,-2811.696,2130.893,-178.994,-7.533663000000001,6.148663,0.43418019999999996,-3653.1659999999997,2167.638,570.2992,-7.157997999999999,8.013717,-0.13069,-3619.1290000000004,3389.0609999999997,539.9598,-7.809882000000001,7.934239,0.01683557,-2693.113,359.7302,98.28376999999999,-7.880503999999999,5.88962,1.070783
